fov_key,dataset,filename,image_path,density_label,overlap_label,density_ord,overlap_ord
tanzania-073026/dpc-090-KTR-72502948.png,tanzania-073026,dpc-090-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-090-KTR-72502948.png,monolayer,no rouleaux,1,0
tanzania-073026/dpc-091-KTR-72502948.png,tanzania-073026,dpc-091-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-091-KTR-72502948.png,sparser,no rouleaux,0,0
tanzania-073026/dpc-092-KTR-72502948.png,tanzania-073026,dpc-092-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-092-KTR-72502948.png,sparser,no rouleaux,0,0
tanzania-073026/dpc-093-KTR-72502948.png,tanzania-073026,dpc-093-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-093-KTR-72502948.png,sparser,no rouleaux,0,0
tanzania-073026/dpc-094-KTR-72502948.png,tanzania-073026,dpc-094-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-094-KTR-72502948.png,sparser,no rouleaux,0,0
tanzania-073026/dpc-095-KTR-72502948.png,tanzania-073026,dpc-095-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-095-KTR-72502948.png,sparser,no rouleaux,0,0
tanzania-073026/dpc-096-KTR-72502948.png,tanzania-073026,dpc-096-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-096-KTR-72502948.png,sparser,no rouleaux,0,0
tanzania-073026/dpc-097-KTR-72502948.png,tanzania-073026,dpc-097-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-097-KTR-72502948.png,sparser,no rouleaux,0,0
tanzania-073026/dpc-098-KTR-72502948.png,tanzania-073026,dpc-098-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-098-KTR-72502948.png,sparser,no rouleaux,0,0
tanzania-073026/dpc-099-KTR-72502948.png,tanzania-073026,dpc-099-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-099-KTR-72502948.png,sparser,no rouleaux,0,0
tanzania-073026/dpc-100-KTR-72502948.png,tanzania-073026,dpc-100-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-100-KTR-72502948.png,sparser,no rouleaux,0,0
tanzania-073026/dpc-101-KTR-72502948.png,tanzania-073026,dpc-101-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-101-KTR-72502948.png,sparser,no rouleaux,0,0
tanzania-073026/dpc-102-KTR-72502948.png,tanzania-073026,dpc-102-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-102-KTR-72502948.png,sparser,no rouleaux,0,0
tanzania-073026/dpc-103-KTR-72502948.png,tanzania-073026,dpc-103-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-103-KTR-72502948.png,monolayer,no rouleaux,1,0
tanzania-073026/dpc-104-KTR-72502948.png,tanzania-073026,dpc-104-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-104-KTR-72502948.png,sparser,no rouleaux,0,0
tanzania-073026/dpc-105-KTR-72502948.png,tanzania-073026,dpc-105-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-105-KTR-72502948.png,monolayer,no rouleaux,1,0
tanzania-073026/dpc-106-KTR-72502948.png,tanzania-073026,dpc-106-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-106-KTR-72502948.png,monolayer,slight rouleaux,1,1
tanzania-073026/dpc-107-KTR-72502948.png,tanzania-073026,dpc-107-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-107-KTR-72502948.png,monolayer,no rouleaux,1,0
tanzania-073026/dpc-108-KTR-72502948.png,tanzania-073026,dpc-108-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-108-KTR-72502948.png,monolayer,no rouleaux,1,0
tanzania-073026/dpc-109-KTR-72502948.png,tanzania-073026,dpc-109-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-109-KTR-72502948.png,monolayer,no rouleaux,1,0
tanzania-073026/dpc-110-KTR-72502948.png,tanzania-073026,dpc-110-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-110-KTR-72502948.png,slightly dense,some rouleaux,2,2
tanzania-073026/dpc-111-KTR-72502948.png,tanzania-073026,dpc-111-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-111-KTR-72502948.png,sparser,no rouleaux,0,0
tanzania-073026/dpc-112-KTR-72502948.png,tanzania-073026,dpc-112-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-112-KTR-72502948.png,sparser,no rouleaux,0,0
tanzania-073026/dpc-113-KTR-72502948.png,tanzania-073026,dpc-113-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-113-KTR-72502948.png,sparser,no rouleaux,0,0
tanzania-073026/dpc-114-KTR-72502948.png,tanzania-073026,dpc-114-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-114-KTR-72502948.png,sparser,no rouleaux,0,0
tanzania-073026/dpc-115-KTR-72502948.png,tanzania-073026,dpc-115-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-115-KTR-72502948.png,sparser,no rouleaux,0,0
tanzania-073026/dpc-116-KTR-72502948.png,tanzania-073026,dpc-116-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-116-KTR-72502948.png,monolayer,no rouleaux,1,0
tanzania-073026/dpc-117-KTR-72502948.png,tanzania-073026,dpc-117-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-117-KTR-72502948.png,monolayer,no rouleaux,1,0
tanzania-073026/dpc-118-KTR-72502948.png,tanzania-073026,dpc-118-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-118-KTR-72502948.png,sparser,no rouleaux,0,0
tanzania-073026/dpc-119-KTR-72502948.png,tanzania-073026,dpc-119-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-119-KTR-72502948.png,sparser,no rouleaux,0,0
tanzania-073026/dpc-120-KTR-72502948.png,tanzania-073026,dpc-120-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-120-KTR-72502948.png,sparser,no rouleaux,0,0
tanzania-073026/dpc-121-KTR-72502948.png,tanzania-073026,dpc-121-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-121-KTR-72502948.png,sparser,no rouleaux,0,0
tanzania-073026/dpc-122-KTR-72502948.png,tanzania-073026,dpc-122-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-122-KTR-72502948.png,sparser,no rouleaux,0,0
tanzania-073026/dpc-123-KTR-72502948.png,tanzania-073026,dpc-123-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-123-KTR-72502948.png,sparser,no rouleaux,0,0
tanzania-073026/dpc-124-KTR-72502948.png,tanzania-073026,dpc-124-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-124-KTR-72502948.png,monolayer,no rouleaux,1,0
tanzania-073026/dpc-125-KTR-72502948.png,tanzania-073026,dpc-125-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-125-KTR-72502948.png,monolayer,no rouleaux,1,0
tanzania-073026/dpc-126-KTR-72502948.png,tanzania-073026,dpc-126-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-126-KTR-72502948.png,monolayer,no rouleaux,1,0
tanzania-073026/dpc-127-KTR-72502948.png,tanzania-073026,dpc-127-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-127-KTR-72502948.png,monolayer,no rouleaux,1,0
tanzania-073026/dpc-128-KTR-72502948.png,tanzania-073026,dpc-128-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-128-KTR-72502948.png,monolayer,no rouleaux,1,0
tanzania-073026/dpc-129-KTR-72502948.png,tanzania-073026,dpc-129-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-129-KTR-72502948.png,monolayer,no rouleaux,1,0
tanzania-073026/dpc-130-KTR-72502948.png,tanzania-073026,dpc-130-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-130-KTR-72502948.png,monolayer,no rouleaux,1,0
tanzania-073026/dpc-131-KTR-72502948.png,tanzania-073026,dpc-131-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-131-KTR-72502948.png,monolayer,no rouleaux,1,0
tanzania-073026/dpc-132-KTR-72502948.png,tanzania-073026,dpc-132-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-132-KTR-72502948.png,monolayer,no rouleaux,1,0
tanzania-073026/dpc-133-KTR-72502948.png,tanzania-073026,dpc-133-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-133-KTR-72502948.png,sparser,some rouleaux,0,2
tanzania-073026/dpc-134-KTR-72502948.png,tanzania-073026,dpc-134-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-134-KTR-72502948.png,sparser,no rouleaux,0,0
tanzania-073026/dpc-135-KTR-72502948.png,tanzania-073026,dpc-135-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-135-KTR-72502948.png,sparser,no rouleaux,0,0
tanzania-073026/dpc-136-KTR-72502948.png,tanzania-073026,dpc-136-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-136-KTR-72502948.png,sparser,no rouleaux,0,0
tanzania-073026/dpc-137-KTR-72502948.png,tanzania-073026,dpc-137-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-137-KTR-72502948.png,sparser,no rouleaux,0,0
tanzania-073026/dpc-138-KTR-72502948.png,tanzania-073026,dpc-138-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-138-KTR-72502948.png,sparser,no rouleaux,0,0
tanzania-073026/dpc-139-KTR-72502948.png,tanzania-073026,dpc-139-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-139-KTR-72502948.png,sparser,no rouleaux,0,0
tanzania-073026/dpc-140-KTR-72502948.png,tanzania-073026,dpc-140-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-140-KTR-72502948.png,sparser,no rouleaux,0,0
tanzania-073026/dpc-141-KTR-72502948.png,tanzania-073026,dpc-141-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-141-KTR-72502948.png,sparser,no rouleaux,0,0
tanzania-073026/dpc-142-KTR-72502948.png,tanzania-073026,dpc-142-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-142-KTR-72502948.png,sparser,no rouleaux,0,0
tanzania-073026/dpc-143-KTR-72502948.png,tanzania-073026,dpc-143-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-143-KTR-72502948.png,sparser,no rouleaux,0,0
tanzania-073026/dpc-144-KTR-72502948.png,tanzania-073026,dpc-144-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-144-KTR-72502948.png,sparser,no rouleaux,0,0
tanzania-073026/dpc-145-KTR-72502948.png,tanzania-073026,dpc-145-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-145-KTR-72502948.png,monolayer,no rouleaux,1,0
tanzania-073026/dpc-146-KTR-72502948.png,tanzania-073026,dpc-146-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-146-KTR-72502948.png,monolayer,no rouleaux,1,0
tanzania-073026/dpc-147-KTR-72502948.png,tanzania-073026,dpc-147-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-147-KTR-72502948.png,monolayer,no rouleaux,1,0
tanzania-073026/dpc-148-KTR-72502948.png,tanzania-073026,dpc-148-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-148-KTR-72502948.png,monolayer,no rouleaux,1,0
tanzania-073026/dpc-149-KTR-72502948.png,tanzania-073026,dpc-149-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-149-KTR-72502948.png,monolayer,no rouleaux,1,0
tanzania-073026/dpc-150-KTR-72502948.png,tanzania-073026,dpc-150-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-150-KTR-72502948.png,monolayer,no rouleaux,1,0
tanzania-073026/dpc-151-KTR-72502948.png,tanzania-073026,dpc-151-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-151-KTR-72502948.png,monolayer,no rouleaux,1,0
tanzania-073026/dpc-152-KTR-72502948.png,tanzania-073026,dpc-152-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-152-KTR-72502948.png,monolayer,no rouleaux,1,0
tanzania-073026/dpc-153-KTR-72502948.png,tanzania-073026,dpc-153-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-153-KTR-72502948.png,monolayer,no rouleaux,1,0
tanzania-073026/dpc-154-KTR-72502948.png,tanzania-073026,dpc-154-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-154-KTR-72502948.png,monolayer,no rouleaux,1,0
tanzania-073026/dpc-155-KTR-72502948.png,tanzania-073026,dpc-155-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-155-KTR-72502948.png,monolayer,no rouleaux,1,0
tanzania-073026/dpc-156-KTR-72502948.png,tanzania-073026,dpc-156-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-156-KTR-72502948.png,slightly dense,slight rouleaux,2,1
tanzania-073026/dpc-157-KTR-72502948.png,tanzania-073026,dpc-157-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-157-KTR-72502948.png,sparser,no rouleaux,0,0
tanzania-073026/dpc-158-KTR-72502948.png,tanzania-073026,dpc-158-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-158-KTR-72502948.png,sparser,no rouleaux,0,0
tanzania-073026/dpc-159-KTR-72502948.png,tanzania-073026,dpc-159-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-159-KTR-72502948.png,sparser,no rouleaux,0,0
tanzania-073026/dpc-160-KTR-72502948.png,tanzania-073026,dpc-160-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-160-KTR-72502948.png,sparser,no rouleaux,0,0
tanzania-073026/dpc-161-KTR-72502948.png,tanzania-073026,dpc-161-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-161-KTR-72502948.png,sparser,no rouleaux,0,0
tanzania-073026/dpc-162-KTR-72502948.png,tanzania-073026,dpc-162-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-162-KTR-72502948.png,sparser,no rouleaux,0,0
tanzania-073026/dpc-163-KTR-72502948.png,tanzania-073026,dpc-163-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-163-KTR-72502948.png,monolayer,slight rouleaux,1,1
tanzania-073026/dpc-164-KTR-72502948.png,tanzania-073026,dpc-164-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-164-KTR-72502948.png,monolayer,no rouleaux,1,0
tanzania-073026/dpc-165-KTR-72502948.png,tanzania-073026,dpc-165-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-165-KTR-72502948.png,monolayer,slight rouleaux,1,1
tanzania-073026/dpc-166-KTR-72502948.png,tanzania-073026,dpc-166-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-166-KTR-72502948.png,sparser,slight rouleaux,0,1
tanzania-073026/dpc-167-KTR-72502948.png,tanzania-073026,dpc-167-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-167-KTR-72502948.png,monolayer,no rouleaux,1,0
tanzania-073026/dpc-168-KTR-72502948.png,tanzania-073026,dpc-168-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-168-KTR-72502948.png,monolayer,slight rouleaux,1,1
tanzania-073026/dpc-169-KTR-72502948.png,tanzania-073026,dpc-169-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-169-KTR-72502948.png,monolayer,slight rouleaux,1,1
tanzania-073026/dpc-170-KTR-72502948.png,tanzania-073026,dpc-170-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-170-KTR-72502948.png,monolayer,slight rouleaux,1,1
tanzania-073026/dpc-171-KTR-72502948.png,tanzania-073026,dpc-171-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-171-KTR-72502948.png,monolayer,no rouleaux,1,0
tanzania-073026/dpc-172-KTR-72502948.png,tanzania-073026,dpc-172-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-172-KTR-72502948.png,monolayer,no rouleaux,1,0
tanzania-073026/dpc-173-KTR-72502948.png,tanzania-073026,dpc-173-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-173-KTR-72502948.png,monolayer,no rouleaux,1,0
tanzania-073026/dpc-174-KTR-72502948.png,tanzania-073026,dpc-174-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-174-KTR-72502948.png,monolayer,no rouleaux,1,0
tanzania-073026/dpc-175-KTR-72502948.png,tanzania-073026,dpc-175-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-175-KTR-72502948.png,sparser,no rouleaux,0,0
tanzania-073026/dpc-176-KTR-72502948.png,tanzania-073026,dpc-176-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-176-KTR-72502948.png,monolayer,no rouleaux,1,0
tanzania-073026/dpc-177-KTR-72502948.png,tanzania-073026,dpc-177-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-177-KTR-72502948.png,monolayer,no rouleaux,1,0
tanzania-073026/dpc-178-KTR-72502948.png,tanzania-073026,dpc-178-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-178-KTR-72502948.png,monolayer,no rouleaux,1,0
tanzania-073026/dpc-179-KTR-72502948.png,tanzania-073026,dpc-179-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-179-KTR-72502948.png,monolayer,slight rouleaux,1,1
tanzania-073026/dpc-180-KTR-72502948.png,tanzania-073026,dpc-180-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-180-KTR-72502948.png,monolayer,no rouleaux,1,0
tanzania-073026/dpc-181-KTR-72502948.png,tanzania-073026,dpc-181-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-181-KTR-72502948.png,dense,rouleaux,3,3
tanzania-073026/dpc-182-KTR-72502948.png,tanzania-073026,dpc-182-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-182-KTR-72502948.png,slightly dense,some rouleaux,2,2
tanzania-073026/dpc-183-KTR-72502948.png,tanzania-073026,dpc-183-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-183-KTR-72502948.png,slightly dense,some rouleaux,2,2
tanzania-073026/dpc-184-KTR-72502948.png,tanzania-073026,dpc-184-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-184-KTR-72502948.png,slightly dense,some rouleaux,2,2
tanzania-073026/dpc-185-KTR-72502948.png,tanzania-073026,dpc-185-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-185-KTR-72502948.png,slightly dense,some rouleaux,2,2
tanzania-073026/dpc-186-KTR-72502948.png,tanzania-073026,dpc-186-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-186-KTR-72502948.png,slightly dense,some rouleaux,2,2
tanzania-073026/dpc-187-KTR-72502948.png,tanzania-073026,dpc-187-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-187-KTR-72502948.png,slightly dense,some rouleaux,2,2
tanzania-073026/dpc-188-KTR-72502948.png,tanzania-073026,dpc-188-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-188-KTR-72502948.png,slightly dense,slight rouleaux,2,1
tanzania-073026/dpc-189-KTR-72502948.png,tanzania-073026,dpc-189-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-189-KTR-72502948.png,slightly dense,slight rouleaux,2,1
tanzania-073026/dpc-190-KTR-72502948.png,tanzania-073026,dpc-190-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-190-KTR-72502948.png,slightly dense,slight rouleaux,2,1
tanzania-073026/dpc-191-KTR-72502948.png,tanzania-073026,dpc-191-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-191-KTR-72502948.png,slightly dense,slight rouleaux,2,1
tanzania-073026/dpc-192-KTR-72502948.png,tanzania-073026,dpc-192-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-192-KTR-72502948.png,slightly dense,some rouleaux,2,2
tanzania-073026/dpc-193-KTR-72502948.png,tanzania-073026,dpc-193-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-193-KTR-72502948.png,monolayer,slight rouleaux,1,1
tanzania-073026/dpc-194-KTR-72502948.png,tanzania-073026,dpc-194-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-194-KTR-72502948.png,monolayer,slight rouleaux,1,1
tanzania-073026/dpc-195-KTR-72502948.png,tanzania-073026,dpc-195-KTR-72502948.png,C:\Users\owlem\Projects\fov-filtering-tool\crowding-crenation\data\raw\new\KTR-72502948\dpc\dpc-195-KTR-72502948.png,monolayer,some rouleaux,1,2
